"Date","Stream flow","Tested","Stages"
"1956-03-24",196,"A","Not a Flood Stage"
"1956-03-25",208,"A","Not a Flood Stage"
"1956-03-26",212,"A","Not a Flood Stage"
"1956-03-27",240,"A","Not a Flood Stage"
"1956-03-28",244,"A","Not a Flood Stage"
"1956-03-29",400,"A","Not a Flood Stage"
"1956-03-30",390,"A","Not a Flood Stage"
"1956-03-31",262,"A","Not a Flood Stage"
"1956-04-01",186,"A","Not a Flood Stage"
"1956-04-02",172,"A","Not a Flood Stage"
"1956-04-03",204,"A","Not a Flood Stage"
"1956-04-04",232,"A","Not a Flood Stage"
"1956-04-05",190,"A","Not a Flood Stage"
"1956-04-06",176,"A","Not a Flood Stage"
"1956-04-07",395,"A","Not a Flood Stage"
"1956-04-08",450,"A","Not a Flood Stage"
"1956-04-09",308,"A","Not a Flood Stage"
"1956-04-10",224,"A","Not a Flood Stage"
"1956-04-11",179,"A","Not a Flood Stage"
"1956-04-12",138,"A","Not a Flood Stage"
"1956-04-13",110,"A","Not a Flood Stage"
"1956-04-14",95,"A","Not a Flood Stage"
"1956-04-15",88,"A","Not a Flood Stage"
"1956-04-16",99,"A","Not a Flood Stage"
"1956-04-17",97,"A","Not a Flood Stage"
"1956-04-18",102,"A","Not a Flood Stage"
"1956-04-19",102,"A","Not a Flood Stage"
"1956-04-20",100,"A","Not a Flood Stage"
"1956-04-21",93,"A","Not a Flood Stage"
"1956-04-22",90,"A","Not a Flood Stage"
"1956-04-23",100,"A","Not a Flood Stage"
"1956-04-24",100,"A","Not a Flood Stage"
"1956-04-25",100,"A","Not a Flood Stage"
"1956-04-26",104,"A","Not a Flood Stage"
"1956-04-27",100,"A","Not a Flood Stage"
"1956-04-28",91,"A","Not a Flood Stage"
"1956-04-29",84,"A","Not a Flood Stage"
"1956-04-30",75,"A","Not a Flood Stage"
"1956-05-01",68,"A","Not a Flood Stage"
"1956-05-02",97,"A","Not a Flood Stage"
"1956-05-03",172,"A","Not a Flood Stage"
"1956-05-04",159,"A","Not a Flood Stage"
"1956-05-05",125,"A","Not a Flood Stage"
"1956-05-06",106,"A","Not a Flood Stage"
"1956-05-07",207,"A","Not a Flood Stage"
"1956-05-08",176,"A","Not a Flood Stage"
"1956-05-09",138,"A","Not a Flood Stage"
"1956-05-10",130,"A","Not a Flood Stage"
"1956-05-11",132,"A","Not a Flood Stage"
"1956-05-12",202,"A","Not a Flood Stage"
"1956-05-13",312,"A","Not a Flood Stage"
"1956-05-14",224,"A","Not a Flood Stage"
"1956-05-15",162,"A","Not a Flood Stage"
"1956-05-16",141,"A","Not a Flood Stage"
"1956-05-17",132,"A","Not a Flood Stage"
"1956-05-18",220,"A","Not a Flood Stage"
"1956-05-19",190,"A","Not a Flood Stage"
"1956-05-20",147,"A","Not a Flood Stage"
"1956-05-21",115,"A","Not a Flood Stage"
"1956-05-22",102,"A","Not a Flood Stage"
"1956-05-23",99,"A","Not a Flood Stage"
"1956-05-24",84,"A","Not a Flood Stage"
"1956-05-25",72,"A","Not a Flood Stage"
"1956-05-26",62,"A","Not a Flood Stage"
"1956-05-27",679,"A","Not a Flood Stage"
"1956-05-28",1520,"A","Action Flood stage"
"1956-05-29",705,"A","Not a Flood Stage"
"1956-05-30",345,"A","Not a Flood Stage"
"1956-05-31",240,"A","Not a Flood Stage"
"1956-06-01",550,"A","Not a Flood Stage"
"1956-06-02",490,"A","Not a Flood Stage"
"1956-06-03",680,"A","Not a Flood Stage"
"1956-06-04",500,"A","Not a Flood Stage"
"1956-06-05",294,"A","Not a Flood Stage"
"1956-06-06",196,"A","Not a Flood Stage"
"1956-06-07",130,"A","Not a Flood Stage"
"1956-06-08",95,"A","Not a Flood Stage"
"1956-06-09",76,"A","Not a Flood Stage"
"1956-06-10",61,"A","Not a Flood Stage"
"1956-06-11",50,"A","Not a Flood Stage"
"1956-06-12",41,"A","Not a Flood Stage"
"1956-06-13",37,"A","Not a Flood Stage"
"1956-06-14",31,"A","Not a Flood Stage"
"1956-06-15",26,"A","Not a Flood Stage"
"1956-06-16",24,"A","Not a Flood Stage"
"1956-06-17",28,"A","Not a Flood Stage"
"1956-06-18",34,"A","Not a Flood Stage"
"1956-06-19",36,"A","Not a Flood Stage"
"1956-06-20",40,"A","Not a Flood Stage"
"1956-06-21",31,"A","Not a Flood Stage"
"1956-06-22",27,"A","Not a Flood Stage"
"1956-06-23",25,"A","Not a Flood Stage"
"1956-06-24",41,"A","Not a Flood Stage"
"1956-06-25",106,"A","Not a Flood Stage"
"1956-06-26",147,"A","Not a Flood Stage"
"1956-06-27",99,"A","Not a Flood Stage"
"1956-06-28",76,"A","Not a Flood Stage"
"1956-06-29",56,"A","Not a Flood Stage"
"1956-06-30",41,"A","Not a Flood Stage"
"1956-07-01",32,"A","Not a Flood Stage"
"1956-07-02",121,"A","Not a Flood Stage"
"1956-07-03",138,"A","Not a Flood Stage"
"1956-07-04",76,"A","Not a Flood Stage"
"1956-07-05",78,"A","Not a Flood Stage"
"1956-07-06",148,"A","Not a Flood Stage"
"1956-07-07",115,"A","Not a Flood Stage"
"1956-07-08",76,"A","Not a Flood Stage"
"1956-07-09",58,"A","Not a Flood Stage"
"1956-07-10",45,"A","Not a Flood Stage"
"1956-07-11",38,"A","Not a Flood Stage"
"1956-07-12",30,"A","Not a Flood Stage"
"1956-07-13",27,"A","Not a Flood Stage"
"1956-07-14",24,"A","Not a Flood Stage"
"1956-07-15",22,"A","Not a Flood Stage"
"1956-07-16",18,"A","Not a Flood Stage"
"1956-07-17",19,"A","Not a Flood Stage"
"1956-07-18",24,"A","Not a Flood Stage"
"1956-07-19",30,"A","Not a Flood Stage"
"1956-07-20",28,"A","Not a Flood Stage"
"1956-07-21",56,"A","Not a Flood Stage"
"1956-07-22",67,"A","Not a Flood Stage"
"1956-07-23",51,"A","Not a Flood Stage"
"1956-07-24",322,"A","Not a Flood Stage"
"1956-07-25",700,"A","Not a Flood Stage"
"1956-07-26",280,"A","Not a Flood Stage"
"1956-07-27",983,"A","Not a Flood Stage"
"1956-07-28",655,"A","Not a Flood Stage"
"1956-07-29",412,"A","Not a Flood Stage"
"1956-07-30",248,"A","Not a Flood Stage"
"1956-07-31",156,"A","Not a Flood Stage"
"1956-08-01",102,"A","Not a Flood Stage"
"1956-08-02",88,"A","Not a Flood Stage"
"1956-08-03",70,"A","Not a Flood Stage"
"1956-08-04",55,"A","Not a Flood Stage"
"1956-08-05",2270,"A"," Minor Flood Stage"
"1956-08-06",2740,"A","Moderate Flood Stage"
"1956-08-07",1150,"A","Not a Flood Stage"
"1956-08-08",484,"A","Not a Flood Stage"
"1956-08-09",244,"A","Not a Flood Stage"
"1956-08-10",230,"A","Not a Flood Stage"
"1956-08-11",130,"A","Not a Flood Stage"
"1956-08-12",86,"A","Not a Flood Stage"
"1956-08-13",71,"A","Not a Flood Stage"
"1956-08-14",66,"A","Not a Flood Stage"
"1956-08-15",59,"A","Not a Flood Stage"
"1956-08-16",46,"A","Not a Flood Stage"
"1956-08-17",38,"A","Not a Flood Stage"
"1956-08-18",31,"A","Not a Flood Stage"
"1956-08-19",32,"A","Not a Flood Stage"
"1956-08-20",261,"A","Not a Flood Stage"
"1956-08-21",502,"A","Not a Flood Stage"
"1956-08-22",286,"A","Not a Flood Stage"
"1956-08-23",144,"A","Not a Flood Stage"
"1956-08-24",90,"A","Not a Flood Stage"
"1956-08-25",67,"A","Not a Flood Stage"
"1956-08-26",53,"A","Not a Flood Stage"
"1956-08-27",46,"A","Not a Flood Stage"
"1956-08-28",43,"A","Not a Flood Stage"
"1956-08-29",37,"A","Not a Flood Stage"
"1956-08-30",37,"A","Not a Flood Stage"
"1956-08-31",32,"A","Not a Flood Stage"
"1956-09-01",30,"A","Not a Flood Stage"
"1956-09-02",33,"A","Not a Flood Stage"
"1956-09-03",31,"A","Not a Flood Stage"
"1956-09-04",27,"A","Not a Flood Stage"
"1956-09-05",22,"A","Not a Flood Stage"
"1956-09-06",61,"A","Not a Flood Stage"
"1956-09-07",84,"A","Not a Flood Stage"
"1956-09-08",64,"A","Not a Flood Stage"
"1956-09-09",45,"A","Not a Flood Stage"
"1956-09-10",38,"A","Not a Flood Stage"
"1956-09-11",69,"A","Not a Flood Stage"
"1956-09-12",171,"A","Not a Flood Stage"
"1956-09-13",106,"A","Not a Flood Stage"
"1956-09-14",70,"A","Not a Flood Stage"
"1956-09-15",80,"A","Not a Flood Stage"
"1956-09-16",303,"A","Not a Flood Stage"
"1956-09-17",385,"A","Not a Flood Stage"
"1956-09-18",177,"A","Not a Flood Stage"
"1956-09-19",106,"A","Not a Flood Stage"
"1956-09-20",84,"A","Not a Flood Stage"
"1956-09-21",64,"A","Not a Flood Stage"
"1956-09-22",53,"A","Not a Flood Stage"
"1956-09-23",75,"A","Not a Flood Stage"
"1956-09-24",115,"A","Not a Flood Stage"
"1956-09-25",97,"A","Not a Flood Stage"
"1956-09-26",75,"A","Not a Flood Stage"
"1956-09-27",60,"A","Not a Flood Stage"
"1956-09-28",52,"A","Not a Flood Stage"
"1956-09-29",45,"A","Not a Flood Stage"
"1956-09-30",39,"A","Not a Flood Stage"
"1956-10-01",36,"A","Not a Flood Stage"
"1956-10-02",32,"A","Not a Flood Stage"
"1956-10-03",30,"A","Not a Flood Stage"
"1956-10-04",41,"A","Not a Flood Stage"
"1956-10-05",42,"A","Not a Flood Stage"
"1956-10-06",36,"A","Not a Flood Stage"
"1956-10-07",43,"A","Not a Flood Stage"
"1956-10-08",45,"A","Not a Flood Stage"
"1956-10-09",40,"A","Not a Flood Stage"
"1956-10-10",36,"A","Not a Flood Stage"
"1956-10-11",33,"A","Not a Flood Stage"
"1956-10-12",31,"A","Not a Flood Stage"
"1956-10-13",28,"A","Not a Flood Stage"
"1956-10-14",26,"A","Not a Flood Stage"
"1956-10-15",25,"A","Not a Flood Stage"
"1956-10-16",24,"A","Not a Flood Stage"
"1956-10-17",22,"A","Not a Flood Stage"
"1956-10-18",22,"A","Not a Flood Stage"
"1956-10-19",21,"A","Not a Flood Stage"
"1956-10-20",19,"A","Not a Flood Stage"
"1956-10-21",19,"A","Not a Flood Stage"
"1956-10-22",22,"A","Not a Flood Stage"
"1956-10-23",26,"A","Not a Flood Stage"
"1956-10-24",33,"A","Not a Flood Stage"
"1956-10-25",30,"A","Not a Flood Stage"
"1956-10-26",26,"A","Not a Flood Stage"
"1956-10-27",27,"A","Not a Flood Stage"
"1956-10-28",27,"A","Not a Flood Stage"
"1956-10-29",26,"A","Not a Flood Stage"
"1956-10-30",25,"A","Not a Flood Stage"
"1956-10-31",25,"A","Not a Flood Stage"
"1956-11-01",31,"A","Not a Flood Stage"
"1956-11-02",38,"A","Not a Flood Stage"
"1956-11-03",40,"A","Not a Flood Stage"
"1956-11-04",38,"A","Not a Flood Stage"
"1956-11-05",37,"A","Not a Flood Stage"
"1956-11-06",35,"A","Not a Flood Stage"
"1956-11-07",33,"A","Not a Flood Stage"
"1956-11-08",32,"A","Not a Flood Stage"
"1956-11-09",30,"A","Not a Flood Stage"
"1956-11-10",28,"A","Not a Flood Stage"
"1956-11-11",27,"A","Not a Flood Stage"
"1956-11-12",27,"A","Not a Flood Stage"
"1956-11-13",24,"A","Not a Flood Stage"
"1956-11-14",23,"A","Not a Flood Stage"
"1956-11-15",22,"A","Not a Flood Stage"
"1956-11-16",24,"A","Not a Flood Stage"
"1956-11-17",24,"A","Not a Flood Stage"
"1956-11-18",24,"A","Not a Flood Stage"
"1956-11-19",23,"A","Not a Flood Stage"
"1956-11-20",25,"A","Not a Flood Stage"
"1956-11-21",31,"A","Not a Flood Stage"
"1956-11-22",63,"A","Not a Flood Stage"
"1956-11-23",66,"A","Not a Flood Stage"
"1956-11-24",56,"A","Not a Flood Stage"
"1956-11-25",51,"A","Not a Flood Stage"
"1956-11-26",47,"A","Not a Flood Stage"
"1956-11-27",44,"A","Not a Flood Stage"
"1956-11-28",40,"A","Not a Flood Stage"
"1956-11-29",40,"A","Not a Flood Stage"
"1956-11-30",39,"A","Not a Flood Stage"
"1956-12-01",38,"A","Not a Flood Stage"
"1956-12-02",37,"A","Not a Flood Stage"
"1956-12-03",39,"A","Not a Flood Stage"
"1956-12-04",49,"A","Not a Flood Stage"
"1956-12-05",53,"A","Not a Flood Stage"
"1956-12-06",53,"A","Not a Flood Stage"
"1956-12-07",51,"A","Not a Flood Stage"
"1956-12-08",60,"A","Not a Flood Stage"
"1956-12-09",427,"A","Not a Flood Stage"
"1956-12-10",610,"A","Not a Flood Stage"
"1956-12-11",333,"A","Not a Flood Stage"
"1956-12-12",223,"A","Not a Flood Stage"
"1956-12-13",254,"A","Not a Flood Stage"
"1956-12-14",1500,"A","Action Flood stage"
"1956-12-15",1190,"A","Not a Flood Stage"
"1956-12-16",520,"A","Not a Flood Stage"
"1956-12-17",283,"A","Not a Flood Stage"
"1956-12-18",189,"A","Not a Flood Stage"
"1956-12-19",142,"A","Not a Flood Stage"
"1956-12-20",124,"A","Not a Flood Stage"
"1956-12-21",163,"A","Not a Flood Stage"
"1956-12-22",290,"A","Not a Flood Stage"
"1956-12-23",305,"A","Not a Flood Stage"
"1956-12-24",321,"A","Not a Flood Stage"
"1956-12-25",377,"A","Not a Flood Stage"
"1956-12-26",268,"A","Not a Flood Stage"
"1956-12-27",208,"A","Not a Flood Stage"
"1956-12-28",178,"A","Not a Flood Stage"
"1956-12-29",166,"A","Not a Flood Stage"
"1956-12-30",146,"A","Not a Flood Stage"
"1956-12-31",137,"A","Not a Flood Stage"
"1957-01-01",128,"A","Not a Flood Stage"
"1957-01-02",107,"A","Not a Flood Stage"
"1957-01-03",94,"A","Not a Flood Stage"
"1957-01-04",87,"A","Not a Flood Stage"
"1957-01-05",80,"A","Not a Flood Stage"
"1957-01-06",70,"A","Not a Flood Stage"
"1957-01-07",67,"A","Not a Flood Stage"
"1957-01-08",61,"A","Not a Flood Stage"
"1957-01-09",70,"A","Not a Flood Stage"
"1957-01-10",878,"A","Not a Flood Stage"
"1957-01-11",632,"A","Not a Flood Stage"
"1957-01-12",301,"A","Not a Flood Stage"
"1957-01-13",211,"A","Not a Flood Stage"
"1957-01-14",163,"A","Not a Flood Stage"
"1957-01-15",120,"A","Not a Flood Stage"
"1957-01-16",90,"A","Not a Flood Stage"
"1957-01-17",70,"A","Not a Flood Stage"
"1957-01-18",50,"A","Not a Flood Stage"
"1957-01-19",45,"A","Not a Flood Stage"
"1957-01-20",45,"A","Not a Flood Stage"
"1957-01-21",60,"A","Not a Flood Stage"
"1957-01-22",176,"A","Not a Flood Stage"
"1957-01-23",556,"A","Not a Flood Stage"
"1957-01-24",357,"A","Not a Flood Stage"
"1957-01-25",223,"A","Not a Flood Stage"
"1957-01-26",178,"A","Not a Flood Stage"
"1957-01-27",142,"A","Not a Flood Stage"
"1957-01-28",139,"A","Not a Flood Stage"
"1957-01-29",340,"A","Not a Flood Stage"
"1957-01-30",466,"A","Not a Flood Stage"
"1957-01-31",313,"A","Not a Flood Stage"
"1957-02-01",340,"A","Not a Flood Stage"
"1957-02-02",588,"A","Not a Flood Stage"
"1957-02-03",385,"A","Not a Flood Stage"
"1957-02-04",268,"A","Not a Flood Stage"
"1957-02-05",211,"A","Not a Flood Stage"
"1957-02-06",208,"A","Not a Flood Stage"
"1957-02-07",205,"A","Not a Flood Stage"
"1957-02-08",192,"A","Not a Flood Stage"
"1957-02-09",575,"A","Not a Flood Stage"
"1957-02-10",1700,"A","Action Flood stage"
"1957-02-11",850,"A","Not a Flood Stage"
"1957-02-12",381,"A","Not a Flood Stage"
"1957-02-13",248,"A","Not a Flood Stage"
"1957-02-14",183,"A","Not a Flood Stage"
"1957-02-15",142,"A","Not a Flood Stage"
"1957-02-16",122,"A","Not a Flood Stage"
"1957-02-17",101,"A","Not a Flood Stage"
"1957-02-18",87,"A","Not a Flood Stage"
"1957-02-19",80,"A","Not a Flood Stage"
"1957-02-20",70,"A","Not a Flood Stage"
"1957-02-21",60,"A","Not a Flood Stage"
"1957-02-22",57,"A","Not a Flood Stage"
"1957-02-23",52,"A","Not a Flood Stage"
"1957-02-24",48,"A","Not a Flood Stage"
"1957-02-25",45,"A","Not a Flood Stage"
"1957-02-26",53,"A","Not a Flood Stage"
"1957-02-27",80,"A","Not a Flood Stage"
"1957-02-28",122,"A","Not a Flood Stage"
"1957-03-01",283,"A","Not a Flood Stage"
"1957-03-02",321,"A","Not a Flood Stage"
"1957-03-03",217,"A","Not a Flood Stage"
"1957-03-04",163,"A","Not a Flood Stage"
"1957-03-05",130,"A","Not a Flood Stage"
"1957-03-06",109,"A","Not a Flood Stage"
"1957-03-07",96,"A","Not a Flood Stage"
"1957-03-08",130,"A","Not a Flood Stage"
"1957-03-09",130,"A","Not a Flood Stage"
"1957-03-10",115,"A","Not a Flood Stage"
"1957-03-11",113,"A","Not a Flood Stage"
"1957-03-12",120,"A","Not a Flood Stage"
"1957-03-13",105,"A","Not a Flood Stage"
"1957-03-14",94,"A","Not a Flood Stage"
"1957-03-15",87,"A","Not a Flood Stage"
"1957-03-16",76,"A","Not a Flood Stage"
"1957-03-17",66,"A","Not a Flood Stage"
"1957-03-18",61,"A","Not a Flood Stage"
"1957-03-19",60,"A","Not a Flood Stage"
"1957-03-20",67,"A","Not a Flood Stage"
"1957-03-21",70,"A","Not a Flood Stage"
"1957-03-22",67,"A","Not a Flood Stage"
"1957-03-23",70,"A","Not a Flood Stage"
"1957-03-24",66,"A","Not a Flood Stage"
"1957-03-25",62,"A","Not a Flood Stage"
"1957-03-26",66,"A","Not a Flood Stage"
"1957-03-27",161,"A","Not a Flood Stage"
"1957-03-28",245,"A","Not a Flood Stage"
"1957-03-29",192,"A","Not a Flood Stage"
"1957-03-30",151,"A","Not a Flood Stage"
"1957-03-31",120,"A","Not a Flood Stage"
"1957-04-01",114,"A","Not a Flood Stage"
"1957-04-02",416,"A","Not a Flood Stage"
"1957-04-03",448,"A","Not a Flood Stage"
"1957-04-04",286,"A","Not a Flood Stage"
"1957-04-05",252,"A","Not a Flood Stage"
"1957-04-06",325,"A","Not a Flood Stage"
"1957-04-07",279,"A","Not a Flood Stage"
"1957-04-08",357,"A","Not a Flood Stage"
"1957-04-09",520,"A","Not a Flood Stage"
"1957-04-10",361,"A","Not a Flood Stage"
"1957-04-11",242,"A","Not a Flood Stage"
"1957-04-12",178,"A","Not a Flood Stage"
"1957-04-13",142,"A","Not a Flood Stage"
"1957-04-14",113,"A","Not a Flood Stage"
"1957-04-15",90,"A","Not a Flood Stage"
"1957-04-16",76,"A","Not a Flood Stage"
"1957-04-17",72,"A","Not a Flood Stage"
"1957-04-18",75,"A","Not a Flood Stage"
"1957-04-19",67,"A","Not a Flood Stage"
"1957-04-20",68,"A","Not a Flood Stage"
"1957-04-21",88,"A","Not a Flood Stage"
"1957-04-22",87,"A","Not a Flood Stage"
"1957-04-23",90,"A","Not a Flood Stage"
"1957-04-24",85,"A","Not a Flood Stage"
"1957-04-25",100,"A","Not a Flood Stage"
"1957-04-26",126,"A","Not a Flood Stage"
"1957-04-27",120,"A","Not a Flood Stage"
"1957-04-28",103,"A","Not a Flood Stage"
"1957-04-29",87,"A","Not a Flood Stage"
"1957-04-30",72,"A","Not a Flood Stage"
"1957-05-01",61,"A","Not a Flood Stage"
"1957-05-02",52,"A","Not a Flood Stage"
"1957-05-03",45,"A","Not a Flood Stage"
"1957-05-04",40,"A","Not a Flood Stage"
"1957-05-05",37,"A","Not a Flood Stage"
"1957-05-06",34,"A","Not a Flood Stage"
"1957-05-07",31,"A","Not a Flood Stage"
"1957-05-08",28,"A","Not a Flood Stage"
"1957-05-09",26,"A","Not a Flood Stage"
"1957-05-10",25,"A","Not a Flood Stage"
"1957-05-11",24,"A","Not a Flood Stage"
"1957-05-12",24,"A","Not a Flood Stage"
"1957-05-13",23,"A","Not a Flood Stage"
"1957-05-14",29,"A","Not a Flood Stage"
"1957-05-15",29,"A","Not a Flood Stage"
"1957-05-16",24,"A","Not a Flood Stage"
"1957-05-17",23,"A","Not a Flood Stage"
"1957-05-18",33,"A","Not a Flood Stage"
"1957-05-19",55,"A","Not a Flood Stage"
"1957-05-20",192,"A","Not a Flood Stage"
"1957-05-21",156,"A","Not a Flood Stage"
"1957-05-22",109,"A","Not a Flood Stage"
"1957-05-23",78,"A","Not a Flood Stage"
"1957-05-24",57,"A","Not a Flood Stage"
"1957-05-25",46,"A","Not a Flood Stage"
"1957-05-26",41,"A","Not a Flood Stage"
"1957-05-27",39,"A","Not a Flood Stage"
"1957-05-28",33,"A","Not a Flood Stage"
"1957-05-29",27,"A","Not a Flood Stage"
"1957-05-30",24,"A","Not a Flood Stage"
"1957-05-31",21,"A","Not a Flood Stage"
"1957-06-01",18,"A","Not a Flood Stage"
"1957-06-02",17,"A","Not a Flood Stage"
"1957-06-03",16,"A","Not a Flood Stage"
"1957-06-04",15,"A","Not a Flood Stage"
"1957-06-05",14,"A","Not a Flood Stage"
"1957-06-06",13,"A","Not a Flood Stage"
"1957-06-07",12,"A","Not a Flood Stage"
"1957-06-08",14,"A","Not a Flood Stage"
"1957-06-09",13,"A","Not a Flood Stage"
"1957-06-10",13,"A","Not a Flood Stage"
"1957-06-11",14,"A","Not a Flood Stage"
"1957-06-12",19,"A","Not a Flood Stage"
"1957-06-13",17,"A","Not a Flood Stage"
"1957-06-14",14,"A","Not a Flood Stage"
"1957-06-15",11,"A","Not a Flood Stage"
"1957-06-16",10,"A","Not a Flood Stage"
"1957-06-17",10,"A","Not a Flood Stage"
"1957-06-18",12,"A","Not a Flood Stage"
"1957-06-19",12,"A","Not a Flood Stage"
"1957-06-20",8.3,"A","Not a Flood Stage"
"1957-06-21",7.3,"A","Not a Flood Stage"
"1957-06-22",6.1,"A","Not a Flood Stage"
"1957-06-23",4.4,"A","Not a Flood Stage"
"1957-06-24",8.5,"A","Not a Flood Stage"
"1957-06-25",15,"A","Not a Flood Stage"
"1957-06-26",8.6,"A","Not a Flood Stage"
"1957-06-27",6.1,"A","Not a Flood Stage"
"1957-06-28",11,"A","Not a Flood Stage"
"1957-06-29",12,"A","Not a Flood Stage"
"1957-06-30",38,"A","Not a Flood Stage"
"1957-07-01",20,"A","Not a Flood Stage"
"1957-07-02",18,"A","Not a Flood Stage"
"1957-07-03",14,"A","Not a Flood Stage"
"1957-07-04",11,"A","Not a Flood Stage"
"1957-07-05",10,"A","Not a Flood Stage"
"1957-07-06",9.7,"A","Not a Flood Stage"
"1957-07-07",7.3,"A","Not a Flood Stage"
"1957-07-08",8.3,"A","Not a Flood Stage"
"1957-07-09",17,"A","Not a Flood Stage"
"1957-07-10",11,"A","Not a Flood Stage"
"1957-07-11",8,"A","Not a Flood Stage"
"1957-07-12",6.9,"A","Not a Flood Stage"
"1957-07-13",5.2,"A","Not a Flood Stage"
"1957-07-14",3.9,"A","Not a Flood Stage"
"1957-07-15",3.7,"A","Not a Flood Stage"
"1957-07-16",3.3,"A","Not a Flood Stage"
"1957-07-17",3.9,"A","Not a Flood Stage"
"1957-07-18",3.9,"A","Not a Flood Stage"
"1957-07-19",3.7,"A","Not a Flood Stage"
"1957-07-20",3.3,"A","Not a Flood Stage"
"1957-07-21",2.8,"A","Not a Flood Stage"
"1957-07-22",2.8,"A","Not a Flood Stage"
"1957-07-23",21,"A","Not a Flood Stage"
"1957-07-24",12,"A","Not a Flood Stage"
"1957-07-25",6.3,"A","Not a Flood Stage"
"1957-07-26",6.6,"A","Not a Flood Stage"
"1957-07-27",5.5,"A","Not a Flood Stage"
"1957-07-28",8.6,"A","Not a Flood Stage"
"1957-07-29",14,"A","Not a Flood Stage"
"1957-07-30",10,"A","Not a Flood Stage"
"1957-07-31",7.3,"A","Not a Flood Stage"
"1957-08-01",5.8,"A","Not a Flood Stage"
"1957-08-02",4.7,"A","Not a Flood Stage"
"1957-08-03",4.2,"A","Not a Flood Stage"
"1957-08-04",14,"A","Not a Flood Stage"
"1957-08-05",15,"A","Not a Flood Stage"
"1957-08-06",14,"A","Not a Flood Stage"
"1957-08-07",9,"A","Not a Flood Stage"
"1957-08-08",6.3,"A","Not a Flood Stage"
"1957-08-09",5.2,"A","Not a Flood Stage"
"1957-08-10",5.8,"A","Not a Flood Stage"
"1957-08-11",5.5,"A","Not a Flood Stage"
"1957-08-12",5.2,"A","Not a Flood Stage"
"1957-08-13",4.2,"A","Not a Flood Stage"
"1957-08-14",6.1,"A","Not a Flood Stage"
"1957-08-15",5.2,"A","Not a Flood Stage"
"1957-08-16",4.2,"A","Not a Flood Stage"
"1957-08-17",3.3,"A","Not a Flood Stage"
"1957-08-18",2.8,"A","Not a Flood Stage"
"1957-08-19",2.4,"A","Not a Flood Stage"
"1957-08-20",3.9,"A","Not a Flood Stage"
"1957-08-21",3.1,"A","Not a Flood Stage"
"1957-08-22",3.3,"A","Not a Flood Stage"
"1957-08-23",3.1,"A","Not a Flood Stage"
"1957-08-24",3,"A","Not a Flood Stage"
"1957-08-25",2.6,"A","Not a Flood Stage"
"1957-08-26",3.3,"A","Not a Flood Stage"
"1957-08-27",3.3,"A","Not a Flood Stage"
"1957-08-28",3.5,"A","Not a Flood Stage"
"1957-08-29",3.7,"A","Not a Flood Stage"
"1957-08-30",3,"A","Not a Flood Stage"
"1957-08-31",3.7,"A","Not a Flood Stage"
"1957-09-01",3,"A","Not a Flood Stage"
"1957-09-02",2.2,"A","Not a Flood Stage"
"1957-09-03",3.1,"A","Not a Flood Stage"
"1957-09-04",2.8,"A","Not a Flood Stage"
"1957-09-05",2.8,"A","Not a Flood Stage"
"1957-09-06",2.8,"A","Not a Flood Stage"
"1957-09-07",2.4,"A","Not a Flood Stage"
"1957-09-08",2,"A","Not a Flood Stage"
"1957-09-09",1.9,"A","Not a Flood Stage"
"1957-09-10",3.3,"A","Not a Flood Stage"
"1957-09-11",3,"A","Not a Flood Stage"
